,starttime,stoptime,start station id,end station id
866,9/1/2015 05:53:24,9/1/2015 06:03:23,529,305
867,9/1/2015 05:53:26,9/1/2015 06:04:38,529,435
868,9/1/2015 05:53:34,9/1/2015 06:01:08,529,318
869,9/1/2015 05:53:40,9/1/2015 06:03:10,127,446
870,9/1/2015 05:53:49,9/1/2015 05:57:08,278,430
871,9/1/2015 05:54:11,9/1/2015 06:00:11,359,500
872,9/1/2015 05:54:19,9/1/2015 06:00:39,529,519
873,9/1/2015 05:54:36,9/1/2015 06:01:58,387,376
874,9/1/2015 05:54:44,9/1/2015 06:06:54,483,426
875,9/1/2015 05:54:48,9/1/2015 05:57:10,540,472
876,9/1/2015 05:54:51,9/1/2015 06:06:33,284,536
877,9/1/2015 05:54:58,9/1/2015 05:58:56,485,518
878,9/1/2015 05:55:14,9/1/2015 06:00:58,521,515
879,9/1/2015 05:55:17,9/1/2015 06:31:32,3058,313
880,9/1/2015 05:55:22,9/1/2015 06:26:33,391,477
881,9/1/2015 05:55:29,9/1/2015 06:06:33,490,2006
882,9/1/2015 05:55:36,9/1/2015 05:58:43,147,387
883,9/1/2015 05:55:52,9/1/2015 06:08:11,505,499
884,9/1/2015 05:55:57,9/1/2015 06:05:42,168,465
885,9/1/2015 05:56:01,9/1/2015 06:00:50,116,521
886,9/1/2015 05:56:00,9/1/2015 06:00:39,2003,536
887,9/1/2015 05:56:12,9/1/2015 06:16:22,363,458
888,9/1/2015 05:56:14,9/1/2015 06:09:21,511,160
889,9/1/2015 05:56:17,9/1/2015 06:08:21,355,503
890,9/1/2015 05:56:21,9/1/2015 06:01:27,512,435
891,9/1/2015 05:56:25,9/1/2015 05:59:24,297,503
892,9/1/2015 05:56:32,9/1/2015 06:05:24,477,510
893,9/1/2015 05:56:33,9/1/2015 06:00:11,454,367
894,9/1/2015 05:56:39,9/1/2015 06:01:29,521,477
895,9/1/2015 05:56:42,9/1/2015 06:00:11,368,347
896,9/1/2015 05:56:49,9/1/2015 06:10:41,477,335
897,9/1/2015 05:56:56,9/1/2015 06:00:16,410,251
898,9/1/2015 05:57:09,9/1/2015 06:05:50,268,327
899,9/1/2015 05:57:14,9/1/2015 06:10:02,461,173
900,9/1/2015 05:57:24,9/1/2015 06:04:09,521,519
901,9/1/2015 05:57:27,9/1/2015 06:00:27,433,2003
902,9/1/2015 05:57:26,9/1/2015 06:08:12,482,510
903,9/1/2015 05:57:28,9/1/2015 06:02:52,3222,242
904,9/1/2015 05:57:42,9/1/2015 06:09:43,428,507
905,9/1/2015 05:57:44,9/1/2015 06:17:06,379,501
906,9/1/2015 05:57:55,9/1/2015 06:03:58,529,510
907,9/1/2015 05:57:58,9/1/2015 06:01:14,326,297
908,9/1/2015 05:58:04,9/1/2015 06:00:51,223,116
909,9/1/2015 05:58:06,9/1/2015 06:01:40,237,445
910,9/1/2015 05:58:31,9/1/2015 06:07:08,311,504
911,9/1/2015 05:58:47,9/1/2015 06:03:39,364,3222
912,9/1/2015 05:58:51,9/1/2015 06:03:36,396,364
913,9/1/2015 05:59:09,9/1/2015 06:06:42,228,160
914,9/1/2015 05:59:35,9/1/2015 06:03:46,480,450
915,9/1/2015 05:59:43,9/1/2015 06:06:47,523,484
916,9/1/2015 05:59:45,9/1/2015 06:29:45,521,514
917,9/1/2015 05:59:54,9/1/2015 06:05:07,298,392
918,9/1/2015 06:00:09,9/1/2015 06:09:03,521,127
919,9/1/2015 06:00:10,9/1/2015 06:04:46,301,250
920,9/1/2015 06:00:12,9/1/2015 06:07:21,519,527
921,9/1/2015 06:00:12,9/1/2015 06:05:48,519,491
922,9/1/2015 06:00:24,9/1/2015 06:04:47,507,526
923,9/1/2015 06:00:25,9/1/2015 06:11:03,291,291
924,9/1/2015 06:00:32,9/1/2015 06:09:22,438,527
925,9/1/2015 06:00:35,9/1/2015 06:09:27,349,151
926,9/1/2015 06:00:34,9/1/2015 06:03:58,383,435
927,9/1/2015 06:00:44,9/1/2015 06:06:26,519,379
928,9/1/2015 06:00:51,9/1/2015 06:06:54,435,546
929,9/1/2015 06:00:52,9/1/2015 06:25:19,521,315
930,9/1/2015 06:01:06,9/1/2015 06:07:42,490,478
931,9/1/2015 06:01:18,9/1/2015 06:11:01,462,2021
932,9/1/2015 06:01:19,9/1/2015 06:08:54,352,422
933,9/1/2015 06:01:19,9/1/2015 06:04:37,489,521
934,9/1/2015 06:01:29,9/1/2015 06:07:02,359,479
935,9/1/2015 06:01:33,9/1/2015 06:10:21,3084,3110
936,9/1/2015 06:01:36,9/1/2015 06:06:18,116,521
937,9/1/2015 06:01:37,9/1/2015 06:31:57,195,468
938,9/1/2015 06:01:53,9/1/2015 06:04:40,137,305
939,9/1/2015 06:01:55,9/1/2015 06:07:07,529,480
940,9/1/2015 06:01:58,9/1/2015 06:07:05,491,485
941,9/1/2015 06:02:00,9/1/2015 06:12:40,504,519
942,9/1/2015 06:02:06,9/1/2015 06:07:44,317,293
943,9/1/2015 06:02:10,9/1/2015 06:12:10,521,469
944,9/1/2015 06:02:10,9/1/2015 06:07:40,477,517
945,9/1/2015 06:02:14,9/1/2015 06:10:28,358,521
946,9/1/2015 06:02:20,9/1/2015 06:18:27,519,525
947,9/1/2015 06:02:19,9/1/2015 06:33:28,382,437
948,9/1/2015 06:02:21,9/1/2015 06:07:47,270,324
949,9/1/2015 06:02:25,9/1/2015 06:11:58,359,499
950,9/1/2015 06:02:38,9/1/2015 06:16:46,519,3158
951,9/1/2015 06:02:43,9/1/2015 06:19:52,2006,422
952,9/1/2015 06:03:06,9/1/2015 06:12:24,477,359
953,9/1/2015 06:03:07,9/1/2015 06:15:27,527,151
954,9/1/2015 06:03:15,9/1/2015 06:06:31,325,402
955,9/1/2015 06:03:17,9/1/2015 06:09:11,428,293
956,9/1/2015 06:03:24,9/1/2015 06:07:15,144,430
957,9/1/2015 06:03:36,9/1/2015 06:07:44,519,526
958,9/1/2015 06:03:37,9/1/2015 06:15:53,426,383
959,9/1/2015 06:03:37,9/1/2015 06:15:05,426,383
960,9/1/2015 06:03:40,9/1/2015 06:31:05,519,360
961,9/1/2015 06:03:40,9/1/2015 06:42:14,519,243
962,9/1/2015 06:03:49,9/1/2015 06:23:02,493,468
963,9/1/2015 06:03:50,9/1/2015 06:15:19,477,2023
964,9/1/2015 06:03:53,9/1/2015 06:21:58,369,358
965,9/1/2015 06:03:55,9/1/2015 06:11:34,325,519
966,9/1/2015 06:03:57,9/1/2015 06:09:51,302,311
967,9/1/2015 06:03:57,9/1/2015 06:28:22,519,327
968,9/1/2015 06:03:55,9/1/2015 06:10:52,2003,518
969,9/1/2015 06:03:58,9/1/2015 06:26:21,479,224
970,9/1/2015 06:04:06,9/1/2015 06:10:26,359,352
971,9/1/2015 06:04:04,9/1/2015 06:13:36,325,228
972,9/1/2015 06:04:27,9/1/2015 06:46:51,143,500
973,9/1/2015 06:04:29,9/1/2015 06:08:34,493,447
974,9/1/2015 06:04:29,9/1/2015 06:10:13,478,2021
975,9/1/2015 06:04:35,9/1/2015 06:22:29,263,533
976,9/1/2015 06:04:47,9/1/2015 06:11:32,477,546
977,9/1/2015 06:04:47,9/1/2015 06:22:34,305,468
978,9/1/2015 06:04:52,9/1/2015 06:10:56,498,491
979,9/1/2015 06:05:01,9/1/2015 06:09:02,128,383
980,9/1/2015 06:05:08,9/1/2015 06:38:33,2022,223
981,9/1/2015 06:05:18,9/1/2015 06:13:48,410,128
982,9/1/2015 06:05:21,9/1/2015 06:13:41,507,440
983,9/1/2015 06:05:18,9/1/2015 06:13:10,318,477
984,9/1/2015 06:05:23,9/1/2015 06:10:32,3111,3090
985,9/1/2015 06:05:32,9/1/2015 06:12:53,521,459
986,9/1/2015 06:05:35,9/1/2015 06:10:34,472,519
987,9/1/2015 06:05:39,9/1/2015 06:14:09,474,153
988,9/1/2015 06:05:54,9/1/2015 06:18:55,540,173
989,9/1/2015 06:05:58,9/1/2015 06:13:13,319,309
990,9/1/2015 06:06:08,9/1/2015 06:19:38,495,212
991,9/1/2015 06:06:16,9/1/2015 06:08:12,127,127
992,9/1/2015 06:06:18,9/1/2015 06:30:42,357,3105
993,9/1/2015 06:06:24,9/1/2015 06:13:42,477,456
994,9/1/2015 06:06:27,9/1/2015 06:13:03,360,296
995,9/1/2015 06:06:29,9/1/2015 06:11:29,509,442
996,9/1/2015 06:06:30,9/1/2015 06:15:36,368,426
997,9/1/2015 06:06:39,9/1/2015 06:20:23,445,248
998,9/1/2015 06:06:42,9/1/2015 06:16:18,477,281
999,9/1/2015 06:06:45,9/1/2015 06:29:09,236,352
